athlete_id,firstname,lastname,country,birthday,gender,paraclimbing_sport_class,height,speed_personal_best_score,speed_personal_best_date,speed_personal_best_round
3926,Watchareewan,TOMAS,THA,1996-12-08,female,,,16.33,2014-10-12,Qualification
3927,Pankaew,PLYPOOLSUP,THA,1996-10-31,female,,,15.91,2014-10-12,Qualification
3928,Pratthana,RAKSACHAT,THA,1995-08-21,female,,,8.64,2024-07-19,Qualification
3929,Winai,RUANGRIT,THA,1996-04-06,male,,,7.55,2019-08-21,Qualification
3930,Thattana,RAKSACHAT,THA,1997-06-19,male,,,7.79,2018-09-16,Qualification
3931,Phanuphong,BUNPRAKOP,THA,1997-03-06,male,,,6.65,2021-09-16,Qualification
3937,Kritsadakorn,THONGMUNG,THA,2000-07-13,male,,,8.34,2018-09-16,Qualification
3938,Teeraphon,BOONDECH,THA,2001-04-30,male,,,,,
3939,Sirapob,JIRAJATURAPAK,THA,2000-02-03,male,,,6.03,2023-08-10,Qualification
3940,Nichol,TOMAS,THA,2004-02-01,male,,,8.19,2019-08-31,Qualification
3941,Aphiwit,LIMPANICHPAKDEE,THA,2003-04-17,male,,,5.22,2024-10-04,Qualification
3942,Parit,KHUNBORIWARN,THA,2002-07-18,male,,,,,
3943,Boonwanit,ARTAUI,THA,1997-01-19,female,,,,,
3944,Sudarat,PHOOMSAWAT,THA,1999-03-24,female,,,,,
3945,Pannaporn,KHUNBORIWARN,THA,2000-01-01,female,,,,,
3946,Narada,DISYABUT,THA,2000-08-24,female,,,8.31,2024-07-19,Final
3947,Jiraporn,KAITWATCHARACHAI,THA,2002-03-08,female,,,10.89,2022-10-14,Qualification
3950,Kristchote,BOONKUMPRA,THA,2003-04-04,male,,,,,
3951,Pattama,AU-ARRENUSORN,THA,2004-10-05,female,,,14.32,2018-08-16,Qualification
3952,Yosita,YIMLAMAI,THA,2004-01-21,female,,,16.01,2018-08-16,Qualification
3963,Paphon,KASEMVUDHI,THA,1988-02-20,male,,,,,
3964,Sontayed,ASAVAHAME,THA,1990-12-27,male,,,,,
3965,Itsara,KULIMAKIN,THA,1987-07-04,male,,,,,
3966,Petch,VIWATSINUDOM,THA,1988-07-31,male,,,,,
3967,Sorakarn,THONGJARAS,THA,1994-05-28,male,,,,,
3968,Panupong,NUALSOMSRI,THA,1990-12-27,male,,,,,
3969,Paramat,MARASRI,THA,1997-08-17,male,,,,,
3970,Teerapol,RUGKONG,THA,1997-04-29,male,,,,,
3972,Panadda,PEASAI ,THA,1987-11-29,female,,,,,
3973,Surat,KHUEANGTRACHOO,THA,1992-10-11,male,,,,,
3974,Nichamon,SAMANTARAT,THA,1989-05-30,female,,,,,
3975,Alisa,SRATHONGYOD,THA,2004-01-18,female,,,12.99,2018-08-16,Qualification
3976,Anya,VAN ESSEN,THA,2004-09-03,female,,,14.25,2018-08-16,Qualification
3977,Emilie,GERHARDT,GER,1999-04-27,female,,,,,
3978,Alon,REINER,ISR,1988-09-10,male,,,,,
3979,Valeri,KREMER,ISR,1991-04-20,female,,,23.3,2012-09-16,Qualification
3980,Inbal,KATZNELSON,ISR,1992-08-24,female,,,,,
3981,Amour,PAZ,ISR,1993-05-24,female,,,,,
3982,Or,WECHSLER,ISR,1991-12-01,male,,,15.52,2016-09-18,Qualification
3983,Alex,KHAZANOV,ISR,1995-03-02,male,,,7.97,2019-08-21,Qualification
3984,Netta,FREDMAN,ISR,1995-10-06,female,,,,,
3985,Yiftach,KUSHNIR,ISR,1995-02-14,male,,,,,
3986,Yael,TAUB,ISR,1996-12-21,female,,,,,
3987,Divon,ROZEN,ISR,1996-09-10,female,,,29.01,2011-08-28,Qualification
3988,Yuval,SARAF,ISR,1993-03-24,male,,,,,
3989,Yuval,SHEMLA,ISR,1998-11-18,male,,168,8.45,2020-11-29,Final
3991,Ram,LEVIN,ISR,1998-12-27,male,,173,7.68,2020-11-29,Qualification
3996,Naama,YOHAI,ISR,2000-04-21,female,,,13.93,2020-11-29,Qualification
3998,Nimrod,MARCUS,ISR,1999-11-12,male,,166,7.66,2020-11-29,Qualification
4001,Yarden,PILPEL,ISR,1998-02-12,male,,,10.22,2019-08-21,Qualification
4002,Noa,SHIRAN,ISR,2001-11-30,female,,174,11.85,2020-11-29,Qualification
4003,Or,MINIELY,ISR,1997-09-04,male,,,12.21,2018-09-16,Qualification
4004,Adi,BER,ISR,1999-06-15,female,,,,,
4005,Yael,BAHARAD,ISR,2001-08-24,female,,,,,
4006,Adi,GUR,ISR,2000-08-20,male,,,,,
4007,Yotam,ROSENBAUM,ISR,2000-07-13,male,,,,,
4011,Alon,HAGITY,ISR,2000-07-17,male,,,,,
4012,Amit,TAMIR,ISR,2000-02-24,male,,,,,
4013,Guy,LIFSHITZ,ISR,1989-08-20,male,,,,,
4015,Yochai,GLUCK,ISR,2001-05-16,male,,,,,
4016,Amiad,LIPMAN,ISR,2001-11-19,male,,,8.89,2019-08-31,Qualification
4017,Ayala,KEREM,ISR,2001-09-22,female,,163,12.68,2020-11-29,Qualification
4018,Maya,DREAMER,ISR,2001-12-16,female,,,,,
4019,Geva,LEVIN,ISR,2003-10-24,male,,,7.1,2020-11-29,Qualification
4020,Dan,PE'ER,ISR,2002-01-26,male,,,,,
4021,Ido,FIDEL,ISR,2003-07-17,male,,180,,,
4023,Shaked,WEINSTEIN,ISR,2002-09-22,male,,,,,
4026,Rom,GUR,ISR,2000-10-30,male,,,,,
4027,Nadav,GROPPER,ISR,1998-07-23,male,,,,,
4028,Carmel,RAZ ROMEO,ISR,2000-05-17,male,,,9.31,2019-08-31,Qualification
4029,Uri,AGMON,ISR,2001-08-03,male,,,,,
4030,Yael,SINAI,ISR,2004-03-14,female,,,,,
4031,Yulia,VOLCHEK,ISR,2004-11-23,female,,,,,
4032,Ido,ILOUZ,ISR,2004-07-10,male,,,,,
4033,Einav Yarden,DANIELS,ISR,2003-02-02,male,,,,,
4034,Jack,LOTROVSKY,ISR,2003-07-21,male,,,,,
4035,Alon,MARON,ISR,2003-10-18,male,,,,,
4036,Emilie,PUPKO,ISR,2003-10-10,female,,,,,
4037,Yuval,HAREL,ISR,2002-02-20,male,,,,,
4038,Yula,GOLD,ISR,2002-11-07,female,,,,,
4039,Shachar,BEN HAYUN,ISR,2000-02-25,male,,,,,
4041,Daniel,KRULWICH,ISR,1992-05-15,male,,,,,
4042,Ariel,ROIZ,ISR,2004-07-26,male,,,,,
4043,Yoav,ARIELI,ISR,2003-01-05,male,,,,,
4044,Gur,BENESH-RAVIV,ISR,2003-01-27,male,,,,,
4045,Gabriel,LISOVTSEV,ISR,2002-12-02,male,,,,,
4046,Yotam,BEN REUVEN,ISR,2001-07-25,male,,,,,
4047,Niv,LAROM,ISR,2002-07-17,male,,,,,
4049,Ido,RIND,ISR,2001-02-12,male,,,,,
4051,Ofir,RABINOVISH,ISR,2004-02-10,male,,,,,
4057,Iroda,RAPIKOVA,UZB,1994-04-27,female,,,,,
4059,Asal,ISLAMOVA,UZB,2002-02-08,female,,,12.07,2024-07-19,Qualification
4060,Ugur,YILMAZ,TUR,1975-02-04,male,,,,,
4061,Dogan Oguz,PALUT,TUR,1970-12-14,male,,,,,
4062,Zorbey,AKTUYUN,TUR,1985-01-22,male,,,,,
4064,Oğuz Kaan,BEĞEÇ,TUR,1996-01-24,male,,,,,
4065,Sevda,GEYIK,TUR,1994-02-05,female,,,,,
4066,Buket,AKÇA,TUR,1986-01-24,female,,,,,
4067,Övgün,YILDIRIM,TUR,1981-01-01,male,,,,,
4068,Arda Kadir,URULUER,TUR,1989-05-01,male,,,,,
4070,Recep,GÜR,TUR,1977-12-15,male,,,,,
4071,Ayşe,NARMANLI,TUR,1986-11-16,female,,,,,
4072,Lara,ÖZAK,TUR,1992-08-21,female,,,,,
4073,Sarp,SAHIN,TUR,1999-04-06,male,,,,,
4074,İsmai̇l,OZTÜRK,TUR,1996-08-27,male,,,9.53,2018-07-28,Qualification
4075,Ahmet Yusuf,KILIC,TUR,2000-09-27,male,,,,,
4076,Efe Can,SEVIL,TUR,1986-07-29,male,,,,,
4077,Fatma,BASOGLU KABRAN,TUR,1985-10-10,female,,,,,
4079,Ali,ŞEN,TUR,1990-08-13,male,,,,,
4080,Begüm,KAZAZİ,TUR,1985-12-02,female,,,,,
4081,Muhammet Nuri̇,AYDEMİR,TUR,1995-03-27,male,,,,,
4084,Zeki Ozan,ATASOY,TUR,1981-08-25,male,,,,,
4086,Cem,BABA,TUR,2004-11-09,male,,,,,
4087,Duru Güneş,YALCIN,TUR,2004-06-18,female,,,,,
4088,Hurşi̇t İbrahi̇m,KILIÇ,TUR,2003-06-16,male,,,,,
4089,Safet,ASLAN,TUR,2001-01-01,male,,,,,
4090,Gülay,BALIK,TUR,2000-08-18,female,,,,,
4091,Muhammet Ali̇,KESKİN,TUR,2002-07-16,male,,,,,
4092,Begüm Zeynep,ÇATAK,TUR,2004-08-16,female,,,,,
4095,Ugur,ILERIGELEN,TUR,1993-04-05,male,,,,,
4096,Zeynep,ŞEN,TUR,2003-09-02,female,,,,,
4097,Cenk,ÜNSALAN,TUR,2004-05-20,male,,,,,
4098,Muhammet,KARYAĞDI,TUR,2001-02-13,male,,,,,
4099,Hati̇ce,UZUN ,TUR,2000-04-04,female,,,,,
4100,Nuretti̇n Cem,PUHALOĞLU,TUR,2001-09-11,male,,,,,
4101,Safi̇ye Begüm,ŞEN,TUR,2000-11-20,female,,,,,
4102,Müge,ELÇİ,TUR,2004-01-22,female,,,,,
4103,Vahap,KARADAĞ,TUR,1999-11-20,male,,,,,
4106,Umutcan,AYTAÇ,TUR,2003-01-17,male,,,,,
4107,Thorben Perry,BLOEM,GER,2004-09-13,male,,183,7.17,2019-08-31,Final
4110,Aristomenes,THANOPOULOS,GRE,,male,,,,,
4111,Ioannis,THEOHAROPOULOS,GRE,1966-02-24,male,,,,,
4112,Lampros,ANESTIS,GRE,1996-08-14,male,,,,,
4113,Nektarios,KOULOUGOUSIDIS,GRE,1997-02-04,male,,,,,
4114,Efthymia,MOUTAFIDOU,GRE,2000-04-20,female,,,,,
4115,Georgios,BERNIDAKIS,GRE,1989-01-02,male,,,,,
4116,Athanasia,LIOUNI,GRE,2002-12-02,female,,,18.45,2019-08-31,Qualification
4117,Michael,SIFAKIS,GRE,1985-08-29,male,,,,,
4118,Nikolaos,KYRIMLIDIS,GRE,2002-05-23,male,,,,,
4119,Orfeas,TSIAOUSIS,GRE,1999-02-21,male,,171,14.37,2018-09-16,Qualification
4120,Thomas,KOSMAS,GRE,2001-01-24,male,,,14.31,2017-09-10,Qualification
4121,Evdoxia-aikaterini,KALLIA,GRE,2002-07-26,female,,163,14.77,2019-08-31,Qualification
4122,Iro,VELISSARI,GRE,2001-01-30,female,,,,,
4123,Alexandros,LAVDAS,GRE,2000-07-25,male,,,14.82,2019-08-31,Qualification
4124,Emmanouil,MAVROMATIS,GRE,2003-05-22,male,,,12.79,2019-08-31,Qualification
4125,Matthaios,VALSAMIDIS,GRE,1999-04-04,male,,175,10.08,2017-09-10,Qualification
4126,Konstantinos,AVRAAM,GRE,2003-10-21,male,,,,,
4130,Niki,SAKKA,GRE,2004-10-10,female,,,14.89,2019-08-31,Qualification
4131,Despoina,MOUTAFIDOU,GRE,1997-11-10,female,,,,,
4132,Ioannis,STAVRIANIDIS,GRE,2002-04-16,male,,,,,
4133,Theodoros,BANITSIOTIS,GRE,2002-06-23,male,,,,,
4134,Panagiotis,NANOUSIS,GRE,2003-01-17,male,,180,,,
4135,Danai,VALSAMIDI,GRE,2003-05-23,female,,,,,
4136,Yekaterina,BOGOLYUBOVA,KGZ,1988-03-13,female,,,,,
4137,Roman,KOVALYEV,KGZ,1994-04-10,male,,,6.82,2018-09-16,Qualification
4138,Sofiia,LATIFULINA,KGZ,2001-11-18,female,,,,,
4139,Miroslava,TEN,KGZ,2002-11-28,female,,,,,
4140,Sergei,MYSAKOV,KGZ,1999-10-29,male,,,12.76,2018-08-16,Qualification
4141,Prokhor,BEZDORNOV,KGZ,2000-04-14,male,,,,,
4142,Antonio,ERNANDES,KGZ,2002-06-01,male,,,,,
4143,Gleb,ROZHKOV,KGZ,2003-10-05,male,,,10.64,2018-08-16,Qualification
4144,Isa,KONUSHBAEV,KGZ,2003-03-30,male,,,8.17,2018-08-16,Qualification
4146,Islamidin,KARIMOV,KGZ,1997-06-21,male,,,,,
4147,Ivan,ISAEV,KGZ,1998-08-22,male,,,,,
4148,Daniil,ABABKOV,KGZ,2004-11-24,male,,,15.94,2018-08-16,Qualification
4149,Valeriia,IURASOVA,KGZ,2003-02-09,female,,,23.41,2018-08-16,Qualification
4150,Rolands,RUGENS,LAT,1992-02-06,male,,,9.45,2020-11-29,Qualification
4151,Jurijs,KRASANOVS,LAT,1988-01-29,male,,,,,
4152,Santa,GRIGORJEVA,LAT,1991-07-06,female,,,,,
4153,Lotina,DIANA,LAT,1998-04-16,female,,,,,
4154,Kozels,ARTURS,LAT,2000-02-16,male,,,20.86,2017-09-10,Qualification
4155,Danila,YAMCHUK,LAT,1999-03-18,male,,,,,
4156,Vilks,KASPARS,LAT,1991-03-07,male,,185,,,
4157,Skruskopa,LAURA,LAT,2001-02-12,female,,,,,
4158,Feldmanis,EDGARS,LAT,1998-06-29,male,,,,,
4159,Cirvele,KATRĪNA,LAT,1994-12-20,female,,,,,
4160,Alise,ZVIGULE,LAT,1992-07-25,female,,,,,
4161,Peteris,MEIRANS,LAT,1991-03-15,male,,185,,,
4162,Dombrovska,INTA,LAT,1995-09-04,female,,,,,
4163,Dombrovskis,ARTŪRS,LAT,1991-09-12,male,,,,,
4164,Krūmiņa,MADARA,LAT,2000-03-20,female,,,,,
4165,Elza Elizabete,BARAKA,LAT,2001-03-15,female,,168,12.43,2024-09-10,Qualification
4166,Alise,DROZDOVA,LAT,1999-05-29,female,,,20.38,2017-09-10,Qualification
4168,Edvards,GRUZITIS,LAT,2004-01-23,male,,181,10.4,2020-11-29,Qualification
4169,Ksenija,DOBRŽINSKA,LAT,2004-08-16,female,,162,,,
4171,Dmitry,SEVANKAEV,LAT,2003-07-03,male,,,,,
4173,Koževņikova,JEKATERINA,LAT,1988-11-28,female,,,,,
4174,Popova,JŪLIJA,LAT,2003-10-21,female,,,23.43,2019-08-31,Qualification
4175,Niraj,KARKI,NEP,1985-06-22,male,,,,,
4178,Pranil Man,SHRESTHA,NEP,1990-09-30,male,,,,,
4179,Pemba,SHERPA,NEP,2000-11-25,male,,,,,
4180,Panchamaya,TAMANG,NEP,1999-12-27,female,,,,,
4181,Saman,SHRESTHA,NEP,1990-11-18,male,,,,,
4182,Swastika,CHAUDHARY,NEP,1999-09-26,female,,,,,
4183,Sangam,KC,NEP,1991-10-18,male,,,,,
4184,Venisha,RAJBAHAK,NEP,2003-04-21,female,,,,,
4185,Bhim,TAMANG,NEP,2002-04-14,male,,,,,
4186,Hector,MEJIA,GUA,1997-12-04,male,,,14.2,2015-09-06,Qualification
4189,Erick,MORALES,GUA,1999-09-10,male,,,21.42,2015-09-06,Qualification
4190,Ayleen,GUARÉ,GUA,1987-03-07,female,,,,,
4191,Luis,CHÁVEZ,GUA,1998-08-08,male,,,,,
4192,Cristian,LANUZA,GUA,2000-09-16,male,,,,,
4193,Gabriela,ARANA,GUA,2002-10-28,female,,,,,
4195,Junior,LOPEZ,GUA,2001-12-02,male,,,,,
4196,José Ramón,SANTOS BUHL,MEX,1997-12-04,male,,,6.92,2020-03-02,Qualification
4197,Héctor Adrián,MARTÍNEZ CORDERO,MEX,1997-09-17,male,,,8.37,2020-03-02,Qualification
4198,Mariana,ALONSO RIQUELME,MEX,1999-04-17,female,,,,,
4199,José Emilio,VENEGAS MEDINA,MEX,1998-04-02,male,,,,,
4202,Francisco Javier,GARCÍA GARCÍA,MEX,1999-01-26,male,,,18.42,2017-09-10,Qualification
4203,Gustavo,HERRERA RAMOS,MEX,1998-12-02,male,,,12.78,2017-09-10,Qualification
4204,María José,SOTO UGARTE,MEX,1999-12-24,female,,,,,
4206,Arantza,LUNA VELASCO,MEX,2001-12-06,female,,,13.17,2020-03-02,Qualification
4207,Thor,VILLEGAS GARCÍA,MEX,2001-09-04,male,,,,,
4208,Emmanuel,ESTRADA DE ARTOLA,MEX,2001-11-01,male,,,9.36,2019-08-21,Qualification
4209,Valeria,VILLAR MORENO,MEX,2001-09-24,female,,,,,
4211,María José,GONZÁLEZ GUZMÁN,MEX,1999-02-24,female,,,,,
4212,Andrés,OROZCO MORENO,MEX,1998-09-10,male,,,12.42,2017-09-10,Qualification
4213,Emilio,VALDEZ GARDUÑO,MEX,2002-12-28,male,,,10.42,2019-08-21,Qualification
4214,Javier Iván,MOLINA FRANCO,MEX,2000-11-10,male,,,13.3,2019-08-21,Qualification
4215,María Fernanda,GONZÁLEZ RÁMIREZ,MEX,2001-12-07,female,,,12.91,2020-03-02,Qualification
4216,Jacinto,VELASCO LOZANO,MEX,2000-04-17,male,,,10.62,2017-09-10,Qualification
4217,Reynol,LEZA MEZA,MEX,2002-03-18,male,,,,,
4218,Carlos Eduardo,RODRÍGUEZ VACA,MEX,2000-06-13,male,,,,,
4219,Alondra,GONZÁLEZ BOBADILLA,MEX,1999-09-03,female,,,,,
4220,María Fernanda,HIDALGO AMEZQUITA,MEX,2001-06-07,female,,,12.1,2023-07-02,Qualification
4221,Valeria,MACIAS FERREIRA,MEX,2001-09-20,female,,,8.02,2024-09-11,Final
4222,Alessia,REYES ZACCARIA,MEX,2002-08-23,female,,,,,
4223,Diego Eugenio,ZUÑIGA GONZÁLEZ ,MEX,2002-09-09,male,,,11.35,2019-08-31,Qualification
4224,Regina,SALAZAR PUGA,MEX,2003-12-01,female,,,,,
4225,María Fernanda,ERREJÓN GONZÁLEZ,MEX,2003-04-12,female,,,,,
4226,Jonathan Abraham,DÁVILA GONZÁLEZ,MEX,2003-01-05,male,,,,,
4227,Arantza,FERNÁNDEZ GUTIERREZ,MEX,2002-09-18,female,,,9.86,2023-08-10,Qualification
4228,Leonardo,MAGALLANES TEJADA,MEX,2002-02-11,male,,,,,
4229,Victoria,HOLGUIN MORALES,MEX,2003-07-05,female,,,,,
4230,Sebastian,PRIETO PERILLA,COL,1989-05-31,male,,,,,
4231,Anghelo,BERNAL,COL,1990-05-15,male,,,8.03,2016-09-18,Qualification
4232,Juan Diego,ROMERO SALGUERO,COL,2000-10-13,male,,,10.65,2017-09-10,Qualification
4233,Julian,CAMACHO,COL,1999-09-12,male,,,,,
4234,Angie Daniela,FORERO SILVA,COL,1999-02-02,female,,,,,
4235,Waira,MEJIA TORRES,COL,2000-10-13,female,,,,,
4237,Alejandro,FERNANDEZ URBANO,COL,1998-01-08,male,,,,,
4238,Juan Sebastian,SANCHEZ MARTIN,COL,2001-01-12,male,,,7.8,2024-11-22,Qualification
4239,Juan Sebastian,MENDOZA RIAÑO,COL,1999-08-21,male,,,,,
4241,Nicolas,CUELLAR VALLEJO,COL,2001-03-19,male,,,,,
4242,Gabriel,LANCHEROS POVEDA,COL,2002-09-15,male,,,,,
4246,Liyeri,HENNESSEY RAMIREZ,COL,2000-05-05,male,,,,,
4247,Charalampos,GEMENETZI,CYP,1983-12-14,male,,165,,,
4248,Christos,SOFOKLEOUS,CYP,1995-03-28,male,,,,,
4249,Philipp,KUCZORA,GER,2003-03-24,male,,,9.8,2018-08-16,Qualification
4251,Chiara Maria,CLOSTERMANN,GER,1993-04-28,female,,,,,
4252,Christoph,SCHWEIGER,GER,2001-11-03,male,,187,,,
4260,Sofya,YOKOYAMA,SUI,1998-08-29,female,,,9.85,2019-08-21,Qualification
4272,Alois,REMUND,SUI,2000-05-25,male,,,,,
4274,Malin,LOCHER,SUI,2002-08-02,female,,,,,
4275,Mona,REMUND,SUI,2002-09-23,female,,,,,
4282,Lukas,ZGRAGGEN,SUI,2004-02-29,male,,,,,
4283,Julien,CLÉMENCE,SUI,2001-11-11,male,,169,8.2,2019-08-31,Qualification
4284,Nino,GRÜNENFELDER,SUI,2001-12-23,male,,172,8.5,2019-08-31,Qualification
4285,Evelyne,FUX,SUI,1998-02-08,female,,,12.13,2013-08-19,Qualification
4289,Lela,HENTSCHEL,SUI,2004-06-09,female,,,,,
4290,Joanne,BRINKMANN,SUI,1998-10-18,female,,,,,
4293,Natalie,BÄRTSCHI,SUI,1994-03-13,female,,,14.16,2011-08-28,Final
4299,Sascha,LEHMANN,SUI,1998-02-03,male,,164,7.25,2020-11-29,Final
4300,Baptiste,OMETZ,SUI,1998-09-15,male,,,8.72,2017-09-10,Qualification
4301,Michelle,HULLIGER,SUI,1999-11-22,female,,157,16.23,2017-09-10,Qualification
4303,Philipp,GEISENHOFF,SUI,2000-02-14,male,,,7.9,2019-08-31,Qualification
4304,Louis,BÉTRISEY,SUI,2000-05-30,male,,,,,
4305,Gaëtan,MASSONNET,SUI,1999-02-08,male,,,,,
4306,Nils,FAVRE,SUI,1991-12-02,male,,176,,,
4307,Ladina,GEBERT,SUI,1999-09-06,female,,,,,
4308,Obed,HARDMEIER,SUI,1994-07-25,male,,,,,
4310,Marius,AUDENIS,SUI,2002-10-13,male,,,,,
4319,Paloma,FANKHAUSER,SUI,2001-07-28,female,,,,,
4320,Roxana,WIENAND,GER,2000-06-30,female,,162,10.88,2021-09-16,Qualification
4322,Remo,LEHMANN,SUI,1995-01-27,male,,,,,
4323,Solveig,KORHERR,GER,1998-06-08,female,,,16.91,2016-11-13,Qualification
4324,Giuliano,CAMERONI,SUI,1997-05-11,male,,,,,
4327,Vivian,FUMEAUX,SUI,2003-07-06,male,,,,,
4328,Alma,BESTVATER,GER,1996-03-27,female,,161,8.74,2019-10-20,Qualification
4329,Anton,SCHRAMM,GER,2000-04-20,male,,,,,
4330,Lucia,DÖRFFEL,GER,2000-03-22,female,,165,10.92,2020-11-29,Qualification
4333,Anselm,OBERDORFER,GER,1998-05-31,male,,,8.97,2015-09-06,Qualification
4334,Joshua,BADER,GER,2000-04-23,male,,,,,
4336,Zaheer,AHMAD,PAK,1992-05-10,male,,175,7.19,2023-11-12,Qualification
4337,Sajid,ASLAM,PAK,1986-06-19,male,,,,,
4340,Fazal,WADOOD,PAK,2001-08-01,male,,165,57.14,2016-11-13,Qualification
4343,Mir Hassan,FAIZ,PAK,2001-05-01,male,,,78.79,2016-11-13,Qualification
4344,Hanzala Hussain,ZAFAR,PAK,2001-11-19,male,,,,,
4358,Hannah,MAASS,AUT,2002-01-01,female,,,,,
4363,Vilimantas,PETRASIUNAS,LTU,1988-10-12,male,,,,,
4364,Kipras,BALTRUNAS,LTU,1992-11-17,male,,,21.7,2010-09-12,Qualification
4365,Semion,KOZLIUK,LTU,1998-03-21,male,,,,,
4366,Arturas,VOLKOVAS,LTU,1992-05-04,male,,,,,
4368,Milda,KOREIVAITE,LTU,1995-06-28,female,,,,,
4369,Agniete,SEIBOKAITE,LTU,1995-04-30,female,,,,,
4370,Ilja,GAIDUK,LTU,1998-11-14,male,,,,,
4371,Andrius,ZUKAS,LTU,1997-09-05,male,,,,,
4372,Vera,KOZLIUK,LTU,2004-11-15,female,,,,,
4373,Anastasija,TERIOCHINA,LTU,1987-03-06,female,,,,,
4374,Ula,KOROLIOVA,LTU,2001-02-08,female,,,,,
4375,Rugile,TAMOSIUNAITE,LTU,2000-08-06,female,,,,,
4376,Modestas,KLIMAVICIUS,LTU,2002-11-02,male,,,,,
4377,Joris,GIEDRAITIS,LTU,2002-02-23,male,,,,,
4378,Joris,LEIPUS,LTU,1999-06-12,male,,179,11.7,2024-09-10,Qualification
4379,Nojus,GUDINAVICIUS,LTU,2001-05-07,male,,,,,
4380,Petras Paulius,KASTANAUSKAS,LTU,2000-12-04,male,,,,,
4381,Ignas,KISIELIUS,LTU,1997-07-08,male,,,,,
4382,Monika,SADAUSKAITE,LTU,2002-02-20,female,,,,,
4383,Georgij,KOROLIOV,LTU,2002-11-06,male,,,,,
4386,Ratmir,GAFAROV,LTU,2000-12-12,male,,,,,
4387,Raidas,SEMENAS,LTU,2001-08-29,male,,,,,
4388,Aleksandra,SCERBINA,LTU,2002-09-15,female,,,,,
4390,Justas,URBANAVICIUS,LTU,2001-05-14,male,,,,,
4391,Roman,SIVAKOV,LTU,2003-06-03,male,,,,,
4393,Meritas,BABILAS,LTU,2004-06-03,male,,,,,
4394,Aiste,SVINKUNAITE,LTU,2004-10-07,female,,,,,
4395,Kornelija,POLIAKOVAITE,LTU,2001-09-10,female,,,,,
4396,Zygimantas,BICKAITIS,LTU,2003-09-13,male,,,,,
4397,Diego,LEQUERICA BUSCAGLIA,PER,1995-07-10,male,,,6.89,2021-12-05,Final
4399,Zohrab,SHAHBALAYE,AZE,1985-01-25,male,,,15.14,2014-05-04,Qualification
4402,Timo,BALDI,New Caledonia,2000-01-26,male,,,,,
4403,Guillaume,BLANC,New Caledonia,1998-05-15,male,,,,,
4404,Loup,BOUCHET,New Caledonia,1991-02-22,male,,,,,
4405,Marceau,GARNIER,New Caledonia,2001-03-06,male,,,,,
4406,Pascale,MATERA,New Caledonia,1965-02-14,female,,,,,
4407,Antoine,POLLIAND ,New Caledonia,1999-11-04,male,,,,,
4408,Cassandra,ROBBE,New Caledonia,1999-05-10,female,,,,,
4409,Antony,SALAU,New Caledonia,1995-06-18,male,,,,,
4410,Raphael,SERRECOMBE,New Caledonia,1997-07-15,male,,,,,
4411,Patrick,SOULIER,New Caledonia,1999-10-10,male,,,,,
4412,Quentin,VIVIER ,New Caledonia,1997-03-25,male,,,,,
4413,Clément,TREMBLAIS,New Caledonia,1994-08-17,male,,,,,
4414,Clelie,LEROUX,New Caledonia,2001-01-26,female,,,,,
4415,Jean Pierre,DUBAIN,New Caledonia,2002-01-27,male,,,,,
4417,Sacha,LEHMANN,New Caledonia,2002-08-09,male,,,,,
4433,Aleksandr,SHORIKOV,EST,1989-02-10,male,,,,,
4434,Maksim,LIND,EST,1992-07-06,male,,,,,
4435,Anna,KRAJUSHKINA,EST,1994-08-22,female,,,,,
4436,Rasmus,HÜDSI,EST,1991-07-30,male,,,,,
4437,Wan Tong,LOK,MAC,1992-09-30,male,,,,,
4438,Zhimei,XU,MAC,1991-03-08,female,,,,,
4439,Wan I,LO,MAC,1992-02-17,male,,,,,
4441,Pak Chi,SOU,MAC,1994-06-21,female,,,,,
4442,Falco,FILOTTO,BOT,1990-01-26,male,,,,,
4444,Abdulla,ALDOSERI,BRU,1984-09-14,male,,,,,
4445,Channy,CHO ,CAM,1995-07-06,male,,,,,
4446,Pisey,YIN ,CAM,1997-02-01,female,,,,,
4448,Reshmin Mihin,AMARASINGHE,SRI,1980-05-27,male,,,,,
4449,Elena,CHOUMILOVA,RUS,,female,,,,,
4450,Myriam,MOTTEAU,FRA,,female,,,,,
4451,Claire,BELL,GBR,,female,,,,,
4452,Ingela,NILSSON,SWE,,female,,,,,
4453,Delphine,MARTIN,FRA,,female,,,,,
4454,Ina,DZHAMBAZOVA,BUL,,female,,,,,
4455,Chloé,MINORET,FRA,,female,,,,,
4456,Vasiliki,ZANTZOU,GRE,,female,,,,,
4457,Katherine,SCHIRRMACHER,GBR,,female,,,,,
4458,Delphine,CHENEVIER PIGNEUR,FRA,,female,,,,,
4459,Petia Gueorguieva,IVANOVA,BUL,,female,,,,,
4460,Tzveta Konstantin,KOJOUHAROVA,BUL,,female,,,,,
4461,Romana,SAVIC,SLO,,female,,,,,
4462,Pedro,PONS,ESP,,male,,,,,
4463,Christian,CORE,ITA,,male,,,,,
4464,François,PETIT,FRA,,male,,,,,
4465,Salavat,RAKHMETOV,RUS,1980-06-05,male,,,,,
4466,Frédéric,TUSCAN,FRA,,male,,,,,
4467,Daniel,ANDRADA JIMENEZ,ESP,,male,,,,,
4468,Mathieu,DUTRAY,FRA,,male,,,,,
4469,Boyco,MARINOV,BUL,,male,,,,,
